MA	Gene Name	Ensembl ID	GM12878-ENCFF853TRI	GM12878-ENCFF305QBE	K562-ENCFF332TWQ	K562-ENCFF425PIK	HepG2-ENCFF430KOC	HepG2-ENCFF966SVU	HeLa-S2-ENCFF504AOD	HeLa-S2-ENCFF214ZYK	H1-ENCFF679BHK	H1-ENCFF289GEC	HUVEC-ENCFF211SQP	HUVEC-ENCFF318QVC	NHEK-ENCFF566XEO	NHEK-ENCFF570MJL	A549-ENCFF578YTC	A549-ENCFF908XTR	HMEC-ENCFF749LVX	HMEC-ENCFF476ARS	HSMM-ENCFF226JIS	HSMM-ENCFF036QPG	MCF-7-ENCFF735QLM	MCF-7-ENCFF317XCR	Th1-ENCFF879KHB	Th1-ENCFF979WIG	BE2C-ENCFF242CZI	BE2C-ENCFF465LLS	BE2C-ENCFF256IPJ	BJ-ENCFF982HRR	BJ-ENCFF967KIB	BJ-ENCFF154BBN	Jurkat-ENCFF799GFQ	Jurkat-ENCFF847SAP	Jurkat-ENCFF226OYU	Monocytes-CD14+-ENCFF167IBQ	Monocytes-CD14+-ENCFF857HLU	Monocytes-CD14+-ENCFF780XKG	NHLF-ENCFF609ZJO	NHLF-ENCFF400BDD	Panc1-ENCFF921FTG	Panc1-ENCFF149WMH	Panc1-ENCFF249UJV	CD20-ENCFF642IQW	CD20-ENCFF410IPV	CD34-ENCFF040ZTX	CD34-ENCFF932WWC	Ishikawa-ES-ENCFF770CRK	Ishikawa-ES-ENCFF667ZBZ	Chorion-ENCFF954RVV	Chorion-ENCFF376HRQ	HeLa-S3-ENCFF255QOM	Hepatocytes-ENCFF264EOK	Hepatocytes-ENCFF064IQR	T-47D-ENCFF549FIH	T-47D-ENCFF234TQB
MA0052.1	MEF2A	ENSG00000068305	22.24	24.029999999999998	10.87	11.82	53.910000000000004	53.92	76.36999999999999	61.71	18.029999999999998	20.94	57.1	78.71999999999998	10.07	16.73	19.38	25.869999999999994	12.56	16.84	14.450000000000001	20.08	18.97	7.150000000000001	17.93	12.67	17.35	17.92	12.64	17.659999999999997	27.14	24.01	15.770000000000001	15.18	11.52	33.400000000000006	46.39	27.58	15.97	29.779999999999998	14.219999999999999	13.239999999999998	10.920000000000002	41.129999999999995	15.71	8.32	15.439999999999994	21.42	15.71	6.25	10.48	62.89	14.839999999999998	12.27	15.670000000000002	11.580000000000004
MA0052.2	MEF2A	ENSG00000068305	22.24	24.029999999999998	10.87	11.82	53.910000000000004	53.92	76.36999999999999	61.71	18.029999999999998	20.94	57.1	78.71999999999998	10.07	16.73	19.38	25.869999999999994	12.56	16.84	14.450000000000001	20.08	18.97	7.150000000000001	17.93	12.67	17.35	17.92	12.64	17.659999999999997	27.14	24.01	15.770000000000001	15.18	11.52	33.400000000000006	46.39	27.58	15.97	29.779999999999998	14.219999999999999	13.239999999999998	10.920000000000002	41.129999999999995	15.71	8.32	15.439999999999994	21.42	15.71	6.25	10.48	62.89	14.839999999999998	12.27	15.670000000000002	11.580000000000004
MA0052.3	MEF2A	ENSG00000068305	22.24	24.029999999999998	10.87	11.82	53.910000000000004	53.92	76.36999999999999	61.71	18.029999999999998	20.94	57.1	78.71999999999998	10.07	16.73	19.38	25.869999999999994	12.56	16.84	14.450000000000001	20.08	18.97	7.150000000000001	17.93	12.67	17.35	17.92	12.64	17.659999999999997	27.14	24.01	15.770000000000001	15.18	11.52	33.400000000000006	46.39	27.58	15.97	29.779999999999998	14.219999999999999	13.239999999999998	10.920000000000002	41.129999999999995	15.71	8.32	15.439999999999994	21.42	15.71	6.25	10.48	62.89	14.839999999999998	12.27	15.670000000000002	11.580000000000004
MA0056.1	MZF1	ENSG00000099326	4.529999999999999	6.04	4.49	3.07	1.7799999999999998	2.3800000000000003	5.81	8.88	2.69	3.77	1.36	1.3099999999999998	3.28	1.7400000000000002	329.13	15.4	7.6899999999999995	7.88	6.47	6.680000000000001	11.079999999999998	10.799999999999999	11.489999999999998	10.950000000000001	39.52	40.36	32.489999999999995	6.84	6.84	10.2	9.92	10.71	10.969999999999999	41.33	41.75	41.72	2.66	2.69	21.55	21.450000000000003	20.910000000000004	64.33	62.06	28.830000000000002	27.63	7.6899999999999995	7.699999999999999	23.48	22.849999999999998	8.89	23.859999999999996	24.66	18.959999999999997	23.86
MA0057.1	MZF1(var.2)	ENSG00000099326	4.529999999999999	6.04	4.49	3.07	1.7799999999999998	2.3800000000000003	5.81	8.88	2.69	3.77	1.36	1.3099999999999998	3.28	1.7400000000000002	329.13	15.4	7.6899999999999995	7.88	6.47	6.680000000000001	11.079999999999998	10.799999999999999	11.489999999999998	10.950000000000001	39.52	40.36	32.489999999999995	6.84	6.84	10.2	9.92	10.71	10.969999999999999	41.33	41.75	41.72	2.66	2.69	21.55	21.450000000000003	20.910000000000004	64.33	62.06	28.830000000000002	27.63	7.6899999999999995	7.699999999999999	23.48	22.849999999999998	8.89	23.859999999999996	24.66	18.959999999999997	23.86
MA0058.1	MAX	ENSG00000125952	53.65	52.769999999999996	24.75	33.27000000000001	9.34	17.42	26.38	19.41	26.02	21.8	21.29	23.27	59.11000000000001	66.11	19.199999999999996	32.540000000000006	62.38	62.720000000000006	63.36	64.38999999999999	43.03000000000001	42.13999999999999	55.849999999999994	56.79	58.769999999999996	63.400000000000006	71.21000000000001	45.66	44.56999999999999	47.97	68.55000000000001	59.98000000000001	59.85999999999999	62.44	61.13	55.60999999999999	82.14	82.23000000000002	34.38999999999999	35.260000000000005	36.78999999999999	90.3	67.42	80.94999999999999	81.80000000000001	41.150000000000006	43.449999999999996	19.949999999999996	19.050000000000008	20.67	58.029999999999994	60.67	52.86	49.04
MA0058.2	MAX	ENSG00000125952	53.65	52.769999999999996	24.75	33.27000000000001	9.34	17.42	26.38	19.41	26.02	21.8	21.29	23.27	59.11000000000001	66.11	19.199999999999996	32.540000000000006	62.38	62.720000000000006	63.36	64.38999999999999	43.03000000000001	42.13999999999999	55.849999999999994	56.79	58.769999999999996	63.400000000000006	71.21000000000001	45.66	44.56999999999999	47.97	68.55000000000001	59.98000000000001	59.85999999999999	62.44	61.13	55.60999999999999	82.14	82.23000000000002	34.38999999999999	35.260000000000005	36.78999999999999	90.3	67.42	80.94999999999999	81.80000000000001	41.150000000000006	43.449999999999996	19.949999999999996	19.050000000000008	20.67	58.029999999999994	60.67	52.86	49.04
MA0058.3	MAX	ENSG00000125952	53.65	52.769999999999996	24.75	33.27000000000001	9.34	17.42	26.38	19.41	26.02	21.8	21.29	23.27	59.11000000000001	66.11	19.199999999999996	32.540000000000006	62.38	62.720000000000006	63.36	64.38999999999999	43.03000000000001	42.13999999999999	55.849999999999994	56.79	58.769999999999996	63.400000000000006	71.21000000000001	45.66	44.56999999999999	47.97	68.55000000000001	59.98000000000001	59.85999999999999	62.44	61.13	55.60999999999999	82.14	82.23000000000002	34.38999999999999	35.260000000000005	36.78999999999999	90.3	67.42	80.94999999999999	81.80000000000001	41.150000000000006	43.449999999999996	19.949999999999996	19.050000000000008	20.67	58.029999999999994	60.67	52.86	49.04
MA0059.1	MAX::MYC	ENSG00000125952	53.65	52.769999999999996	24.75	33.27000000000001	9.34	17.42	26.38	19.41	26.02	21.8	21.29	23.27	59.11000000000001	66.11	19.199999999999996	32.540000000000006	62.38	62.720000000000006	63.36	64.38999999999999	43.03000000000001	42.13999999999999	55.849999999999994	56.79	58.769999999999996	63.400000000000006	71.21000000000001	45.66	44.56999999999999	47.97	68.55000000000001	59.98000000000001	59.85999999999999	62.44	61.13	55.60999999999999	82.14	82.23000000000002	34.38999999999999	35.260000000000005	36.78999999999999	90.3	67.42	80.94999999999999	81.80000000000001	41.150000000000006	43.449999999999996	19.949999999999996	19.050000000000008	20.67	58.029999999999994	60.67	52.86	49.04
MA0060.1	NFYA	ENSG00000001167	14.39	14.98	11.850000000000001	20.14	11.149999999999999	15.99	16.61	12.33	19.049999999999997	18.2	15.969999999999999	20.810000000000002	7.46	8.06	4.24	14.540000000000001	10.91	11.09	10.4	10.69	14.66	14.33	18.59	18.63	27.47	28.25	29.86	6.41	6.33	6.210000000000001	66.77	65.57	67.26	15.9	16.03	7.24	8.84	8.87	30.84	31.48	27.909999999999997	14.29	15.129999999999999	32.82	34.3	21.77	22.509999999999998	12.66	12.2	12.68	13.79	14.27	13.94	13.549999999999999
MA0060.2	NFYA	ENSG00000001167	14.39	14.98	11.850000000000001	20.14	11.149999999999999	15.99	16.61	12.33	19.049999999999997	18.2	15.969999999999999	20.810000000000002	7.46	8.06	4.24	14.540000000000001	10.91	11.09	10.4	10.69	14.66	14.33	18.59	18.63	27.47	28.25	29.86	6.41	6.33	6.210000000000001	66.77	65.57	67.26	15.9	16.03	7.24	8.84	8.87	30.84	31.48	27.909999999999997	14.29	15.129999999999999	32.82	34.3	21.77	22.509999999999998	12.66	12.2	12.68	13.79	14.27	13.94	13.549999999999999
MA0060.3	NFYA	ENSG00000001167	14.39	14.98	11.850000000000001	20.14	11.149999999999999	15.99	16.61	12.33	19.049999999999997	18.2	15.969999999999999	20.810000000000002	7.46	8.06	4.24	14.540000000000001	10.91	11.09	10.4	10.69	14.66	14.33	18.59	18.63	27.47	28.25	29.86	6.41	6.33	6.210000000000001	66.77	65.57	67.26	15.9	16.03	7.24	8.84	8.87	30.84	31.48	27.909999999999997	14.29	15.129999999999999	32.82	34.3	21.77	22.509999999999998	12.66	12.2	12.68	13.79	14.27	13.94	13.549999999999999
MA0062.1	GABPA	ENSG00000154727	18.14	20.23	15.56	19.27	6.3999999999999995	6.02	10.620000000000001	9.94	17.42	17.95	12.899999999999999	14.719999999999999	4.12	13.06	1.3800000000000001	15.22	5.74	5.87	6.3999999999999995	6.6	14.97	14.57	15.690000000000001	15.75	11.76	12.049999999999999	15.11	13.4	13.23	7.07	13.260000000000002	14.600000000000001	15.24	5.2700000000000005	5.319999999999999	2.05	14.3	14.489999999999998	5.77	5.989999999999999	6.0200000000000005	9.23	6.66	21.630000000000003	21.509999999999998	8.0	7.67	14.41	14.120000000000001	10.129999999999999	7.25	7.5	8.26	9.92
MA0065.1	PPARG::RXRA	ENSG00000132170	0.0	0.0	0.2	0.0	23.900000000000002	19.130000000000003	9.62	4.7700000000000005	0.1	0.35	0.0	0.15	2.9299999999999997	3.9200000000000004	6.790000000000001	38.56	0.39	0.39000000000000007	0.24	0.25	20.65	19.939999999999998	0.21000000000000002	0.21000000000000002	0.37	0.37	0.2	2.9499999999999997	3.02	2.84	0.0	0.2	0.11	0.7100000000000001	0.7100000000000001	0.42000000000000004	32.13	32.77	53.77	43.55	51.78	0.03	0.07	0.01	0.03	0.05	0.05	20.06	19.85	3.11	20.69	20.849999999999998	0.04	0.07
MA0066.1	PPARG	ENSG00000132170	0.0	0.0	0.2	0.0	23.900000000000002	19.130000000000003	9.62	4.7700000000000005	0.1	0.35	0.0	0.15	2.9299999999999997	3.9200000000000004	6.790000000000001	38.56	0.39	0.39000000000000007	0.24	0.25	20.65	19.939999999999998	0.21000000000000002	0.21000000000000002	0.37	0.37	0.2	2.9499999999999997	3.02	2.84	0.0	0.2	0.11	0.7100000000000001	0.7100000000000001	0.42000000000000004	32.13	32.77	53.77	43.55	51.78	0.03	0.07	0.01	0.03	0.05	0.05	20.06	19.85	3.11	20.69	20.849999999999998	0.04	0.07
MA0068.2	PAX4	ENSG00000106331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.53	0.55	0.0	0.0
MA0069.1	Pax6	ENSG00000007372	0.15	0.11	34.15	7.4399999999999995	0.35	0.6000000000000001	9.11	6.36	0.8400000000000001	0.5700000000000001	0.17	0.14	0.04	0.0	2.3000000000000003	1.6800000000000002	0.0	0.0	0.08	0.08	0.0	0.0	0.56	0.0	0.4	0.41	0.31	0.04	0.04	0.0	6.32	9.77	10.26	0.0	0.0	0.0	0.55	0.55	0.24	0.24	0.23	0.0	0.0	0.54	0.5800000000000001	15.14	16.009999999999998	0.03	0.03	6.27	0.03	0.03	6.2700000000000005	7.47
MA0070.1	PBX1	ENSG00000185630	0.02	0.14	0.38	0.52	0.06	0.01	13.3	8.46	53.02000000000001	56.16	1.1800000000000002	1.33	1.57	1.53	23.349999999999998	47.64	4.59	4.399999999999999	4.51	4.67	20.1	24.090000000000003	0.44	0.38999999999999996	16.52	12.090000000000002	13.860000000000001	41.09	38.03	39.17	0.29000000000000004	1.1900000000000002	1.25	0.060000000000000005	0.05	0.02	47.510000000000005	41.92	0.48	0.53	1.01	0.04	0.01	23.720000000000002	25.370000000000005	16.63	16.029999999999998	14.249999999999998	13.870000000000001	7.08	11.559999999999999	12.45	142.54000000000002	169.93
MA0071.1	RORA	ENSG00000069667	9.87	13.810000000000002	0.12	0.19	29.82	33.26000000000001	1.9699999999999998	2.03	5.61	6.31	3.27	8.04	3.4500000000000006	4.09	0.41000000000000003	1.1400000000000001	2.02	2.0700000000000003	7.16	7.36	1.5	1.47	81.8	82.48	3.7100000000000004	3.8200000000000003	1.9599999999999997	4.26	4.22	4.979999999999999	2.9299999999999997	4.3	4.62	0.03	0.03	0.01	4.199999999999999	4.21	0.05	0.06	0.19	1.6	1.64	2.37	2.25	0.55	0.56	12.45	11.999999999999998	2.12	10.57	10.81	0.9400000000000001	0.71
MA0072.1	RORA(var.2)	ENSG00000069667	9.87	13.810000000000002	0.12	0.19	29.82	33.26000000000001	1.9699999999999998	2.03	5.61	6.31	3.27	8.04	3.4500000000000006	4.09	0.41000000000000003	1.1400000000000001	2.02	2.0700000000000003	7.16	7.36	1.5	1.47	81.8	82.48	3.7100000000000004	3.8200000000000003	1.9599999999999997	4.26	4.22	4.979999999999999	2.9299999999999997	4.3	4.62	0.03	0.03	0.01	4.199999999999999	4.21	0.05	0.06	0.19	1.6	1.64	2.37	2.25	0.55	0.56	12.45	11.999999999999998	2.12	10.57	10.81	0.9400000000000001	0.71
MA0073.1	RREB1	ENSG00000124782	5.800000000000001	7.93	11.849999999999998	14.44	14.57	16.799999999999997	10.13	10.66	7.780000000000001	8.47	7.1499999999999995	5.52	4.22	3.8699999999999997	5.02	3.7	3.2500000000000004	3.3	4.109999999999999	4.22	4.53	4.38	15.03	14.900000000000002	3.4299999999999997	3.16	3.2899999999999996	1.24	1.24	0.9600000000000001	9.769999999999998	9.820000000000002	8.62	11.360000000000001	11.47	12.23	2.4699999999999998	2.4899999999999998	15.08	14.15	14.83	6.780000000000001	6.750000000000001	16.630000000000003	17.509999999999998	8.53	8.36	20.330000000000002	20.34	10.149999999999999	16.419999999999998	16.54	13.629999999999997	19.56
MA0074.1	RXRA::VDR	ENSG00000186350	22.080000000000002	22.42	8.64	8.899999999999999	24.02	33.8	18.35	15.01	9.9	9.149999999999999	11.049999999999999	9.83	16.73	8.64	22.450000000000003	7.72	21.98	22.31	13.07	13.49	20.19	19.630000000000003	3.18	3.0900000000000003	36.43	34.91	29.590000000000003	5.63	5.59	9.75	21.95	19.83	18.83	65.73	68.08	91.52999999999999	10.15	10.2	36.99	37.77	31.73	1.74	1.6500000000000001	10.9	10.799999999999999	7.97	6.739999999999999	26.500000000000004	26.82	15.01	28.22	29.099999999999998	67.41	73.03
MA0076.1	ELK4	ENSG00000158711	3.84	5.13	7.309999999999999	7.449999999999999	20.900000000000002	22.82	44.7	54.33	9.17	11.66	33.7	33.080000000000005	2.66	5.16	0.86	9.639999999999999	3.92	4.41	4.5	5.32	20.61	19.310000000000002	78.66999999999999	81.35	3.94	3.86	5.91	4.35	4.7	2.31	10.99	6.9	6.89	5.89	6.79	1.96	6.95	7.1	4.07	4.18	4.63	9.7	5.5	16.150000000000002	18.23	4.77	4.24	8.280000000000001	8.15	56.97	3.8899999999999997	3.96	9.32	10.79
MA0076.2	ELK4	ENSG00000158711	3.84	5.13	7.309999999999999	7.449999999999999	20.900000000000002	22.82	44.7	54.33	9.17	11.66	33.7	33.080000000000005	2.66	5.16	0.86	9.639999999999999	3.92	4.41	4.5	5.32	20.61	19.310000000000002	78.66999999999999	81.35	3.94	3.86	5.91	4.35	4.7	2.31	10.99	6.9	6.89	5.89	6.79	1.96	6.95	7.1	4.07	4.18	4.63	9.7	5.5	16.150000000000002	18.23	4.77	4.24	8.280000000000001	8.15	56.97	3.8899999999999997	3.96	9.32	10.79
MA0077.1	SOX9	ENSG00000125398	0.94	0.92	0.0	0.0	27.0	38.73	0.24	0.0	2.0	1.91	0.0	0.0	14.37	13.66	15.28	6.08	27.47	28.07	5.21	5.39	5.38	5.24	0.02	0.02	3.15	3.22	2.4	0.49	0.49	0.44	0.0	0.0	0.0	0.0	0.0	0.0	10.93	11.08	50.9	51.96	52.22	0.0	0.02	0.0	0.0	10.47	10.82	0.25	0.24	0.0	61.12	63.09	13.17	17.53
MA0079.1	SP1	ENSG00000185591	2.76	2.96	15.22	16.25	8.07	8.889999999999999	23.71	28.299999999999997	18.580000000000002	27.43	10.35	13.149999999999999	11.159999999999998	16.49	15.680000000000001	43.019999999999996	34.05	34.589999999999996	26.96	27.759999999999998	45.09	44.01	36.65	36.58	22.46	23.110000000000003	20.07	36.73	36.39	47.75	24.110000000000003	23.430000000000003	22.68	60.23	60.57000000000001	45.2	37.05	37.25	27.38	27.91	26.13	20.98	16.900000000000002	33.57	33.519999999999996	20.49	21.18	38.59	37.839999999999996	29.349999999999998	9.059999999999999	9.23	50.24	60.21000000000001
MA0079.2	SP1	ENSG00000185591	2.76	2.96	15.22	16.25	8.07	8.889999999999999	23.71	28.299999999999997	18.580000000000002	27.43	10.35	13.149999999999999	11.159999999999998	16.49	15.680000000000001	43.019999999999996	34.05	34.589999999999996	26.96	27.759999999999998	45.09	44.01	36.65	36.58	22.46	23.110000000000003	20.07	36.73	36.39	47.75	24.110000000000003	23.430000000000003	22.68	60.23	60.57000000000001	45.2	37.05	37.25	27.38	27.91	26.13	20.98	16.900000000000002	33.57	33.519999999999996	20.49	21.18	38.59	37.839999999999996	29.349999999999998	9.059999999999999	9.23	50.24	60.21000000000001
MA0079.3	SP1	ENSG00000185591	2.76	2.96	15.22	16.25	8.07	8.889999999999999	23.71	28.299999999999997	18.580000000000002	27.43	10.35	13.149999999999999	11.159999999999998	16.49	15.680000000000001	43.019999999999996	34.05	34.589999999999996	26.96	27.759999999999998	45.09	44.01	36.65	36.58	22.46	23.110000000000003	20.07	36.73	36.39	47.75	24.110000000000003	23.430000000000003	22.68	60.23	60.57000000000001	45.2	37.05	37.25	27.38	27.91	26.13	20.98	16.900000000000002	33.57	33.519999999999996	20.49	21.18	38.59	37.839999999999996	29.349999999999998	9.059999999999999	9.23	50.24	60.21000000000001
MA0080.1	SPI1	ENSG00000066336	7.670000000000001	11.879999999999999	25.710000000000004	11.569999999999999	0.0	0.0	0.0	0.0	0.45999999999999996	0.08	0.0	0.0	0.04	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0799999999999998	0.98	0.29	0.29	0.4	0.0	0.0	0.0	0.18	0.0	0.0	678.99	686.2299999999999	1118.07	0.0	0.0	0.05	0.05	0.2	108.4	77.25999999999999	56.29	55.650000000000006	0.14	0.14	18.04	17.78	0.0	2.67	2.76	0.09	0.08
MA0080.2	SPI1	ENSG00000066336	7.670000000000001	11.879999999999999	25.710000000000004	11.569999999999999	0.0	0.0	0.0	0.0	0.45999999999999996	0.08	0.0	0.0	0.04	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0799999999999998	0.98	0.29	0.29	0.4	0.0	0.0	0.0	0.18	0.0	0.0	678.99	686.2299999999999	1118.07	0.0	0.0	0.05	0.05	0.2	108.4	77.25999999999999	56.29	55.650000000000006	0.14	0.14	18.04	17.78	0.0	2.67	2.76	0.09	0.08
MA0080.4	SPI1	ENSG00000066336	7.670000000000001	11.879999999999999	25.710000000000004	11.569999999999999	0.0	0.0	0.0	0.0	0.45999999999999996	0.08	0.0	0.0	0.04	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0799999999999998	0.98	0.29	0.29	0.4	0.0	0.0	0.0	0.18	0.0	0.0	678.99	686.2299999999999	1118.07	0.0	0.0	0.05	0.05	0.2	108.4	77.25999999999999	56.29	55.650000000000006	0.14	0.14	18.04	17.78	0.0	2.67	2.76	0.09	0.08
MA0081.1	SPIB	ENSG00000269404	35.9	47.73	0.17	0.08	0.0	0.0	0.03	0.0	1.7999999999999998	1.85	0.0	0.0	0.0	0.0	1.4700000000000002	0.02	0.05	0.05	0.13	0.14	0.02	0.02	1.3900000000000001	1.4700000000000002	0.27	0.26	0.02	0.0	0.0	0.0	1.5999999999999999	1.88	1.98	1.6400000000000001	1.7	0.69	0.0	0.0	0.22000000000000003	0.22000000000000003	0.0	79.24999999999999	119.01	0.66	0.7499999999999999	1.05	0.75	0.13	0.12000000000000001	0.0	1.49	1.56	0.04	0.42000000000000004
MA0083.1	SRF	ENSG00000112658	1.58	1.84	5.99	5.71	4.05	4.77	3.82	3.66	6.14	4.68	3.93	4.59	30.02	21.88	21.55	12.31	22.21	29.38	32.12	39.75	12.8	12.37	8.63	8.78	29.42	20.04	21.13	24.08	28.51	29.34	28.42	28.97	25.55	18.58	20.16	21.15	23.96	26.12	49.19	35.63	48.07	17.29	11.92	15.87	15.25	15.28	12.86	8.4	10.78	2.52	7.62	7.25	17.3	12.61
MA0083.2	SRF	ENSG00000112658	1.58	1.84	5.99	5.71	4.05	4.77	3.82	3.66	6.14	4.68	3.93	4.59	30.02	21.88	21.55	12.31	22.21	29.38	32.12	39.75	12.8	12.37	8.63	8.78	29.42	20.04	21.13	24.08	28.51	29.34	28.42	28.97	25.55	18.58	20.16	21.15	23.96	26.12	49.19	35.63	48.07	17.29	11.92	15.87	15.25	15.28	12.86	8.4	10.78	2.52	7.62	7.25	17.3	12.61
MA0083.3	SRF	ENSG00000112658	1.58	1.84	5.99	5.71	4.05	4.77	3.82	3.66	6.14	4.68	3.93	4.59	30.02	21.88	21.55	12.31	22.21	29.38	32.12	39.75	12.8	12.37	8.63	8.78	29.42	20.04	21.13	24.08	28.51	29.34	28.42	28.97	25.55	18.58	20.16	21.15	23.96	26.12	49.19	35.63	48.07	17.29	11.92	15.87	15.25	15.28	12.86	8.4	10.78	2.52	7.62	7.25	17.3	12.61
MA0084.1	SRY	ENSG00000184895	0.0	0.0	0.0	0.0	1.76	0.59	0.0	0.0	6.61	5.47	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0088.2	ZNF143	ENSG00000166478	13.47	16.38	32.690000000000005	33.25	24.87	27.750000000000004	37.29	27.330000000000002	41.44	55.989999999999995	15.579999999999998	25.659999999999997	11.0	20.34	17.14	28.66	22.49	22.78	26.639999999999997	27.529999999999998	13.33	13.2	20.57	20.389999999999997	11.110000000000001	10.719999999999999	13.409999999999998	22.190000000000005	21.970000000000006	22.74	16.169999999999998	20.63	21.64	22.209999999999997	22.459999999999997	14.03	20.099999999999998	20.259999999999998	11.99	12.08	11.850000000000001	21.150000000000002	23.090000000000003	9.879999999999999	9.979999999999999	21.13	21.65	14.420000000000002	14.31	28.18	17.880000000000003	18.43	10.75	10.280000000000001
MA0090.1	TEAD1	ENSG00000187079	0.01	0.03	4.640000000000001	4.59	11.38	15.55	19.3	22.1	6.4	11.35	11.89	16.03	15.98	25.990000000000002	24.85	72.27	7.720000000000001	15.68	35.75	65.33000000000001	19.05	5.489999999999999	0.22	0.13999999999999999	21.46	4.430000000000001	4.06	43.68000000000001	88.8	40.44	0.22	1.06	0.28	0.0	0.0	0.0	25.030000000000005	69.06	24.88	8.32	24.239999999999995	0.0	0.0	0.0	0.0	12.799999999999999	1.5999999999999999	4.9	13.629999999999999	11.58	40.05	20.58	20.849999999999998	6.42
MA0090.2	TEAD1	ENSG00000187079	0.01	0.03	4.640000000000001	4.59	11.38	15.55	19.3	22.1	6.4	11.35	11.89	16.03	15.98	25.990000000000002	24.85	72.27	7.720000000000001	15.68	35.75	65.33000000000001	19.05	5.489999999999999	0.22	0.13999999999999999	21.46	4.430000000000001	4.06	43.68000000000001	88.8	40.44	0.22	1.06	0.28	0.0	0.0	0.0	25.030000000000005	69.06	24.88	8.32	24.239999999999995	0.0	0.0	0.0	0.0	12.799999999999999	1.5999999999999999	4.9	13.629999999999999	11.58	40.05	20.58	20.849999999999998	6.42
MA0091.1	TAL1::TCF3	ENSG00000162367	0.0	0.0	17.759999999999998	16.95	0.22	0.07	0.0	0.0	0.16999999999999998	0.0	8.57	7.59	0.0	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.22999999999999998	0.02	0.02	0.06	0.0	0.0	0.0	119.98	121.30000000000001	121.65	0.01	0.01	0.0	0.0	0.0	0.06	0.06	0.01	0.04	0.0	44.57	44.300000000000004	0.06	0.06	2.53	2.47	0.0	0.56	0.5800000000000001	0.0	0.0
MA0093.1	USF1	ENSG00000158773	12.94	9.09	31.48	36.97	10.58	18.86	25.779999999999998	31.550000000000004	31.460000000000004	46.690000000000005	26.31	32.830000000000005	11.870000000000001	11.77	82.92999999999999	33.02	10.46	17.58	18.190000000000005	28.080000000000002	23.02	18.200000000000003	42.28	37.48	47.31999999999999	36.37	43.53	18.979999999999997	27.049999999999994	22.020000000000003	45.65	64.83	39.55	215.17000000000004	251.29000000000002	184.11	15.090000000000002	22.160000000000004	38.45	32.17	46.75	232.85000000000002	140.35999999999999	49.24000000000001	52.44	42.5	41.57	12.99	16.22	32.89	19.07	15.71	67.42	47.57
MA0093.2	USF1	ENSG00000158773	12.94	9.09	31.48	36.97	10.58	18.86	25.779999999999998	31.550000000000004	31.460000000000004	46.690000000000005	26.31	32.830000000000005	11.870000000000001	11.77	82.92999999999999	33.02	10.46	17.58	18.190000000000005	28.080000000000002	23.02	18.200000000000003	42.28	37.48	47.31999999999999	36.37	43.53	18.979999999999997	27.049999999999994	22.020000000000003	45.65	64.83	39.55	215.17000000000004	251.29000000000002	184.11	15.090000000000002	22.160000000000004	38.45	32.17	46.75	232.85000000000002	140.35999999999999	49.24000000000001	52.44	42.5	41.57	12.99	16.22	32.89	19.07	15.71	67.42	47.57
MA0095.1	YY1	ENSG00000100811	24.509999999999998	27.729999999999997	42.76	72.84	78.97	93.41999999999999	149.53	132.09999999999997	68.65	116.84	94.64	110.55999999999999	27.720000000000002	50.29	18.45	46.75	26.32	26.72	16.87	17.46	73.16	72.4	48.52	48.480000000000004	56.60000000000001	58.11	56.55	21.19	21.020000000000003	12.69	100.66999999999999	108.27	110.39	24.19	26.45	13.51	29.97	29.679999999999996	32.36	33.16	32.07	24.16	14.32	71.96000000000001	73.19	77.79	80.44	31.0	29.28	136.28	22.55	23.8	79.33	81.39999999999999
MA0095.2	YY1	ENSG00000100811	24.509999999999998	27.729999999999997	42.76	72.84	78.97	93.41999999999999	149.53	132.09999999999997	68.65	116.84	94.64	110.55999999999999	27.720000000000002	50.29	18.45	46.75	26.32	26.72	16.87	17.46	73.16	72.4	48.52	48.480000000000004	56.60000000000001	58.11	56.55	21.19	21.020000000000003	12.69	100.66999999999999	108.27	110.39	24.19	26.45	13.51	29.97	29.679999999999996	32.36	33.16	32.07	24.16	14.32	71.96000000000001	73.19	77.79	80.44	31.0	29.28	136.28	22.55	23.8	79.33	81.39999999999999
